149;http://en.wikipedia.org/wiki/Battle_of_Soncino
150;http://en.wikipedia.org/wiki/Battle_of_Pavia_(1431)
151;http://en.wikipedia.org/wiki/Battle_of_Doma%C5%BElice
152;http://en.wikipedia.org/wiki/Battle_of_Inverlochy_(1431)
153;http://en.wikipedia.org/wiki/Battle_of_San_Romano
154;http://en.wikipedia.org/wiki/Battle_of_Lipany
155;http://en.wikipedia.org/wiki/Battle_of_Gerbevoy
156;http://en.wikipedia.org/wiki/Battle_of_Ponza_(1435)
157;http://en.wikipedia.org/wiki/Battle_of_Piperdean
158;http://en.wikipedia.org/wiki/Battle_of_Grotniki
159;http://en.wikipedia.org/wiki/Battle_of_Anghiari_(1440)
160;http://en.wikipedia.org/wiki/Siege_of_Novo_Brdo_(1440%E2%80%9341)
161;http://en.wikipedia.org/wiki/Battle_of_Zlatica
162;http://en.wikipedia.org/wiki/Battle_of_Kunovica
163;http://en.wikipedia.org/wiki/Battle_of_Varna
164;http://en.wikipedia.org/wiki/Battle_of_Gomit
165;http://en.wikipedia.org/wiki/Battle_of_Damghan_(1447)
166;http://en.wikipedia.org/wiki/Battle_of_Kosovo_(1448)
167;http://en.wikipedia.org/wiki/Battle_of_Alfarrobeira
168;http://en.wikipedia.org/wiki/Battle_of_Tumu_Fortress
169;http://en.wikipedia.org/wiki/Battle_of_Formigny
170;http://en.wikipedia.org/wiki/Battle_of_Castillon
171;http://en.wikipedia.org/wiki/Fall_of_Constantinople
172;http://en.wikipedia.org/wiki/Battle_of_Chojnice
173;http://en.wikipedia.org/wiki/Battle_of_Leskovac
174;http://en.wikipedia.org/wiki/Battle_of_Kru%C5%A1evac
175;http://en.wikipedia.org/wiki/Battle_of_Arkinholm
176;http://en.wikipedia.org/wiki/First_Battle_of_St_Albans
177;http://en.wikipedia.org/wiki/Siege_of_Belgrade_(1456)
178;http://en.wikipedia.org/wiki/Battle_of_Direptatea
179;http://en.wikipedia.org/wiki/Battle_of_Blore_Heath
180;http://en.wikipedia.org/wiki/Battle_of_Ludford_Bridge
181;http://en.wikipedia.org/wiki/Battle_of_Sandwich_(1460)
182;http://en.wikipedia.org/wiki/Battle_of_Northampton_(1460)
183;http://en.wikipedia.org/wiki/Battle_of_Wakefield
184;http://en.wikipedia.org/wiki/Battle_of_Mortimer%27s_Cross
185;http://en.wikipedia.org/wiki/Second_Battle_of_St_Albans
186;http://en.wikipedia.org/wiki/Battle_of_Ferrybridge
187;http://en.wikipedia.org/wiki/Battle_of_Towton
188;http://en.wikipedia.org/wiki/The_Night_Attack
189;http://en.wikipedia.org/wiki/Battle_of_%C5%9Awiecino
190;http://en.wikipedia.org/wiki/Battle_of_Zatoka_%C5%9Awie%C5%BCa
191;http://en.wikipedia.org/wiki/Battle_of_Hedgeley_Moor
192;http://en.wikipedia.org/wiki/Battle_of_Hexham
193;http://en.wikipedia.org/wiki/Battle_of_Molinella
194;http://en.wikipedia.org/wiki/Battle_of_Baia
195;http://en.wikipedia.org/wiki/Battle_of_Brustem
196;http://en.wikipedia.org/wiki/Battle_of_Edgecote_Moor
197;http://en.wikipedia.org/wiki/Battle_of_Lipnic
198;http://en.wikipedia.org/wiki/Battle_of_Negropont
199;http://en.wikipedia.org/wiki/Battle_of_Lose-coat_Field
200;http://en.wikipedia.org/wiki/Battle_of_Barnet
201;http://en.wikipedia.org/wiki/Battle_of_Tewkesbury
202;http://en.wikipedia.org/wiki/Battle_of_Brunkeberg
203;http://en.wikipedia.org/wiki/Battle_of_Otlukbeli
204;http://en.wikipedia.org/wiki/Siege_of_Neuss
205;http://en.wikipedia.org/wiki/Battle_of_H%C3%A9ricourt
206;http://en.wikipedia.org/wiki/Siege_of_Shkodra_(1474)
207;http://en.wikipedia.org/wiki/Battle_of_Vaslui
208;http://en.wikipedia.org/wiki/Battle_on_the_Planta
209;http://en.wikipedia.org/wiki/Battle_of_Toro
210;http://en.wikipedia.org/wiki/Battle_of_Grandson
211;http://en.wikipedia.org/wiki/Battle_of_Morat
212;http://en.wikipedia.org/wiki/Battle_of_Valea_Alb%C4%83
213;http://en.wikipedia.org/wiki/Battle_of_Nancy
214;http://en.wikipedia.org/wiki/Battle_of_Breadfield
215;http://en.wikipedia.org/wiki/Siege_of_Rhodes_(1480)
216;http://en.wikipedia.org/wiki/Battle_of_Bloody_Bay
217;http://en.wikipedia.org/wiki/Battle_of_Campomorto
218;http://en.wikipedia.org/wiki/Battle_of_Lochmaben_Fair
219;http://en.wikipedia.org/wiki/Battle_of_Bosworth_Field
220;http://en.wikipedia.org/wiki/Battle_of_Auldicharish
221;http://en.wikipedia.org/wiki/Battle_of_Stoke
222;http://en.wikipedia.org/wiki/Battle_of_Sauchieburn
223;http://en.wikipedia.org/wiki/Battle_of_Granada
224;http://en.wikipedia.org/wiki/Battle_of_Krbava_field
225;http://en.wikipedia.org/wiki/Battle_of_Fornovo
226;http://en.wikipedia.org/wiki/Battle_of_Codrii_Cosminului
227;http://en.wikipedia.org/wiki/Battle_of_Drumchatt
228;http://en.wikipedia.org/wiki/Battle_of_Hemmingstedt
229;http://en.wikipedia.org/wiki/Battle_of_Lepanto_(1500)
230;http://en.wikipedia.org/wiki/Battle_of_Vedrosha
231;http://en.wikipedia.org/wiki/Battle_of_Garigliano_(1503)
232;http://en.wikipedia.org/wiki/Battle_of_Diu_(1509)
233;http://en.wikipedia.org/wiki/Battle_of_Polesella
234;http://en.wikipedia.org/wiki/Battle_of_Agnadello
235;http://en.wikipedia.org/wiki/Siege_of_Padua
236;http://en.wikipedia.org/wiki/Battle_of_Ravenna_(1512)
237;http://en.wikipedia.org/wiki/Battle_of_Novara_(1513)
238;http://en.wikipedia.org/wiki/Battle_of_Guinegate_(1513)
239;http://en.wikipedia.org/wiki/Battle_of_Flodden_Field
240;http://en.wikipedia.org/wiki/Battle_of_La_Motta
241;http://en.wikipedia.org/wiki/Battle_of_Orsha
242;http://en.wikipedia.org/wiki/Battle_of_Chaldiran
243;http://en.wikipedia.org/wiki/Battle_of_Marignano
244;http://en.wikipedia.org/wiki/Arumer_Zwarte_Hoop
245;http://en.wikipedia.org/wiki/War_of_Urbino
246;http://en.wikipedia.org/wiki/Siege_of_Arai
247;http://en.wikipedia.org/wiki/Battle_of_Marj_Dabiq
248;http://en.wikipedia.org/wiki/Battle_of_Yaunis_Khan
249;http://en.wikipedia.org/wiki/Battle_of_Ridaniya
250;http://en.wikipedia.org/wiki/La_Noche_Triste
251;http://en.wikipedia.org/wiki/Fall_of_Tenochtitlan
252;http://en.wikipedia.org/wiki/Battle_of_Pampeluna
253;http://en.wikipedia.org/wiki/Suleiman_I
254;http://en.wikipedia.org/wiki/Battle_of_Bicocca
255;http://en.wikipedia.org/wiki/Siege_of_Rhodes_(1522)
256;http://en.wikipedia.org/wiki/Siege_of_Edo
257;http://en.wikipedia.org/wiki/Battle_of_Punta_Quemada
258;http://en.wikipedia.org/wiki/Battle_of_Frankenhausen
259;http://en.wikipedia.org/wiki/Battle_of_Pavia
260;http://en.wikipedia.org/wiki/First_battle_of_Panipat
261;http://en.wikipedia.org/wiki/Battle_of_Moh%C3%A1cs
262;http://en.wikipedia.org/wiki/Siege_of_Kamakura_(1526)
263;http://en.wikipedia.org/wiki/Sack_of_Rome_(1527)
264;http://en.wikipedia.org/wiki/Battle_of_Shimbra_Kure
265;http://en.wikipedia.org/wiki/Siege_of_Vienna
266;http://en.wikipedia.org/wiki/Battle_of_Gavinana
267;http://en.wikipedia.org/wiki/Battle_of_Antukyah
268;http://en.wikipedia.org/wiki/Battle_of_Pun%C3%A1
269;http://en.wikipedia.org/wiki/Battle_of_Obertyn
270;http://en.wikipedia.org/wiki/Battle_of_Kappel
271;http://en.wikipedia.org/wiki/Battle_of_Amba_Sel
272;http://en.wikipedia.org/wiki/Battle_of_Cajamarca
273;http://en.wikipedia.org/wiki/Battle_of_Cuzco
274;http://en.wikipedia.org/wiki/Battle_of_Un_no_Kuchi
275;http://en.wikipedia.org/wiki/Siege_of_Cuzco
276;http://en.wikipedia.org/wiki/Battle_of_Ollantaytambo
277;http://en.wikipedia.org/wiki/Battle_of_Las_Salinas
278;http://en.wikipedia.org/wiki/Battle_of_Preveza
279;http://en.wikipedia.org/wiki/Mabila
280;http://en.wikipedia.org/wiki/Battle_of_Sahart
281;http://en.wikipedia.org/wiki/Battle_of_Ba%C3%A7ente
282;http://en.wikipedia.org/wiki/Battle_of_Sezawa
283;http://en.wikipedia.org/wiki/Battle_of_Jarte
284;http://en.wikipedia.org/wiki/Battle_of_the_Hill_of_the_Jews
285;http://en.wikipedia.org/wiki/Battle_of_Haddon_Rig
286;http://en.wikipedia.org/wiki/Battle_of_Wofla
287;http://en.wikipedia.org/wiki/Battle_of_Solway_Moss
288;http://en.wikipedia.org/wiki/Battle_of_Azukizaka_(1542)
289;http://en.wikipedia.org/wiki/Siege_of_Uehara
290;http://en.wikipedia.org/wiki/Siege_of_Kuwabara
291;http://en.wikipedia.org/wiki/Siege_of_Fukuyo
292;http://en.wikipedia.org/wiki/Battle_of_Alltan-Beath
293;http://en.wikipedia.org/wiki/Battle_of_Wayna_Daga
294;http://en.wikipedia.org/wiki/Siege_of_Nagakubo
295;http://en.wikipedia.org/wiki/Battle_of_Ceresole
296;http://en.wikipedia.org/wiki/Siege_of_Kojinyama
297;http://en.wikipedia.org/wiki/Battle_of_the_Shirts
298;http://en.wikipedia.org/wiki/Battle_of_Ancrum_Moor
299;http://en.wikipedia.org/wiki/Siege_of_Takat%C5%8D_(1545)
300;http://en.wikipedia.org/wiki/Siege_of_Ry%C5%ABgasaki
301;http://en.wikipedia.org/wiki/Battle_of_the_Solent
302;http://en.wikipedia.org/wiki/Battle_of_Kawagoe
303;http://en.wikipedia.org/wiki/Battle_of_M%C3%BChlberg
304;http://en.wikipedia.org/wiki/Battle_of_Pinkie
305;http://en.wikipedia.org/wiki/Battle_of_Uedahara
306;http://en.wikipedia.org/wiki/Battle_of_Shirojiritoge
307;http://en.wikipedia.org/wiki/Siege_of_Fukashi
308;http://en.wikipedia.org/wiki/Siege_of_Tripoli_(1551)
309;http://en.wikipedia.org/wiki/Sieges_of_Toishi
310;http://en.wikipedia.org/wiki/Siege_of_Kazan_(1552)
311;http://en.wikipedia.org/wiki/Siege_of_Eger
312;http://en.wikipedia.org/wiki/Battles_of_Kawanakajima
313;http://en.wikipedia.org/wiki/Battle_of_Renty
314;http://en.wikipedia.org/wiki/Battles_of_Kawanakajima
315;http://en.wikipedia.org/wiki/Battle_of_Garbharry
316;http://en.wikipedia.org/wiki/Second_battle_of_Panipat
317;http://en.wikipedia.org/wiki/Battles_of_Kawanakajima
318;http://en.wikipedia.org/wiki/Battle_of_St._Quentin_(1557)
319;http://en.wikipedia.org/wiki/Siege_of_Calais_(1558)
320;http://en.wikipedia.org/wiki/Battle_of_Gravelines_(1558)
321;http://en.wikipedia.org/wiki/Battle_of_Djerba
322;http://en.wikipedia.org/wiki/Battle_of_Norada
323;http://en.wikipedia.org/wiki/Battle_of_Okehazama
324;http://en.wikipedia.org/wiki/Battles_of_Kawanakajima
325;http://en.wikipedia.org/wiki/Battle_of_Corrichie
326;http://en.wikipedia.org/wiki/Battle_of_Dreux
327;http://en.wikipedia.org/wiki/Battles_of_Kawanakajima
328;http://en.wikipedia.org/wiki/Battle_of_K%C5%8Dnodai_(1564)
329;http://en.wikipedia.org/wiki/Battle_of_Azukizaka_(1564)
330;http://en.wikipedia.org/wiki/Siege_of_Malta_(1565)
331;http://en.wikipedia.org/wiki/Battle_of_Szigetv%C3%A1r
332;http://en.wikipedia.org/wiki/Battle_of_Oosterweel
333;http://en.wikipedia.org/wiki/Battle_of_Carberry_Hill
334;http://en.wikipedia.org/wiki/Battle_of_Langside
335;http://en.wikipedia.org/wiki/Battle_of_Rheindalen
336;http://en.wikipedia.org/wiki/Battle_of_Heiligerlee_(1568)
337;http://en.wikipedia.org/wiki/Battle_of_Jemmingen
338;http://en.wikipedia.org/wiki/Battle_of_Jodoigne
339;http://en.wikipedia.org/wiki/Siege_of_Hachigata_1568
340;http://en.wikipedia.org/wiki/Siege_of_Odawara_(1569)
341;http://en.wikipedia.org/wiki/Battle_of_Mimasetoge
342;http://en.wikipedia.org/wiki/Battle_of_Jarnac
343;http://en.wikipedia.org/wiki/Battle_of_La_Roche-l%27Abeille
344;http://en.wikipedia.org/wiki/Battle_of_Moncontour
345;http://en.wikipedia.org/wiki/Siege_of_Ch%C5%8Dk%C5%8D-ji
346;http://en.wikipedia.org/wiki/Battle_of_Anegawa
347;http://en.wikipedia.org/wiki/Siege_of_Mount_Hiei
348;http://en.wikipedia.org/wiki/Battle_of_Lepanto_(1571)
349;http://en.wikipedia.org/wiki/Sieges_of_Nagashima
350;http://en.wikipedia.org/wiki/Battle_of_Molodi
351;http://en.wikipedia.org/wiki/Siege_of_Futamata
352;http://en.wikipedia.org/wiki/Relief_of_Goes
353;http://en.wikipedia.org/wiki/Capture_of_Brielle
354;http://en.wikipedia.org/wiki/Battle_of_Mikatagahara
355;http://en.wikipedia.org/wiki/Siege_of_Iwamura
356;http://en.wikipedia.org/wiki/Siege_of_Odani
357;http://en.wikipedia.org/wiki/Siege_of_Ichijo_ga_dani
358;http://en.wikipedia.org/wiki/Siege_of_Noda
359;http://en.wikipedia.org/wiki/Battle_of_Flushing
360;http://en.wikipedia.org/wiki/Battle_of_Borsele
361;http://en.wikipedia.org/wiki/Battle_of_Haarlemmermeer
362;http://en.wikipedia.org/wiki/Siege_of_Haarlem
363;http://en.wikipedia.org/wiki/Battle_on_the_Zuiderzee
364;http://en.wikipedia.org/wiki/Battle_of_Reimerswaal
365;http://en.wikipedia.org/wiki/Siege_of_Leiden
366;http://en.wikipedia.org/wiki/Battle_of_Mookerheyde
367;http://en.wikipedia.org/wiki/Battle_of_Lillo
368;http://en.wikipedia.org/wiki/Battle_of_Takatenjin
369;http://en.wikipedia.org/wiki/Sieges_of_Nagashima
370;http://en.wikipedia.org/wiki/Siege_of_Itami_(1574)
371;http://en.wikipedia.org/wiki/Battle_of_Nagashino
372;http://en.wikipedia.org/wiki/Sieges_of_Nagashima
373;http://en.wikipedia.org/wiki/Siege_of_Mitsuji
374;http://en.wikipedia.org/wiki/Battles_of_Kizugawaguchi
375;http://en.wikipedia.org/wiki/Battle_of_Lubiesz%C3%B3w
376;http://en.wikipedia.org/wiki/Battle_of_Tedorigawa
377;http://en.wikipedia.org/wiki/Battle_of_Gembloux
378;http://en.wikipedia.org/wiki/Battle_of_Alcazarquivir
379;http://en.wikipedia.org/wiki/Battles_of_Kizugawaguchi
380;http://en.wikipedia.org/wiki/Battle_of_Rijmenam_(1578)
381;http://en.wikipedia.org/wiki/Siege_of_Kozuki
382;http://en.wikipedia.org/wiki/Battle_of_%C3%87%C4%B1ld%C4%B1r
383;http://en.wikipedia.org/wiki/Siege_of_Itami_(1579)
384;http://en.wikipedia.org/wiki/Siege_of_Maastricht
385;http://en.wikipedia.org/wiki/Battle_of_Alc%C3%A2ntara_(1580)
386;http://en.wikipedia.org/wiki/Siege_of_Ishiyama_Honganji
387;http://en.wikipedia.org/wiki/Siege_of_Miki
388;http://en.wikipedia.org/wiki/Siege_of_Breda_(1581)
389;http://en.wikipedia.org/wiki/Siege_of_Takatenjin_(1581)
390;http://en.wikipedia.org/wiki/Siege_of_Tottori
391;http://en.wikipedia.org/wiki/Battle_of_Temmokuzan
392;http://en.wikipedia.org/wiki/Siege_of_Takamatsu
393;http://en.wikipedia.org/wiki/Incident_at_Honn%C5%8D-ji
394;http://en.wikipedia.org/wiki/Battle_of_Yamazaki
395;http://en.wikipedia.org/wiki/Battle_of_Uchide-hama
396;http://en.wikipedia.org/wiki/Battle_of_Shizugatake
397;http://en.wikipedia.org/wiki/Battle_of_Torches
398;http://en.wikipedia.org/wiki/Battle_of_Komaki_and_Nagakute
399;http://en.wikipedia.org/wiki/Invasion_of_Shikoku_(1585)
400;http://en.wikipedia.org/wiki/Battle_of_Zutphen
